f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,emotion
2.245039e+01,8.505461e-02,2.069712e+01,2.189124e+01,2.478817e+01,4.091047e+00,7.001447e+01,7.683405e+01,1.158415e+00,1.332567e+01,9.283368e-02,1.214758e+00,1.722390e-02,5.379957e-02,1.608248e-01,1.436009e-01,1.924482e+00,1.282831e+00,1.952061e+00,1.728566e+00,2.357139e-02,1.428894e+00,1.158435e+01,1.567298e+00,3.568015e+00,3.538166e+00,1.504941e+01,7.182470e-01,3.924708e+00,2.625664e+00,1.997610e-02,7.483808e-01,1.279459e+00,4.976712e-01,2.774518e+00,7.548147e-01,3.442288e+00,1.531223e+00,2.148459e+01,3.020572e-01,9.120104e+02,2.859031e-01,1.172475e+03,3.098864e-01,-1.622182e+02,-4.676565e-01,1.840049e+03,1.180445e-01,1.036043e+03,3.361202e-01,-1.625197e+02,-4.574035e-01,2.953950e+03,6.498493e-02,7.450894e+02,4.132106e-01,-1.639923e+02,-4.353501e-01,-1.034171e+01,-6.502968e-01,1.832254e+01,4.548558e-01,6.696454e-02,4.657273e-01,-1.037260e-02,-1.118584e+00,7.033156e-02,5.487186e-01,3.022527e+01,4.811636e-01,-4.213505e+00,-3.620038e+00,2.140047e+01,5.912220e-01,8.296608e-01,1.791266e+01,-5.203312e+00,1.262156e+01,3.293012e-02,1.188173e-03,1.213398e-02,2.654867e+00,8.982036e-01,2.166667e-01,8.730534e-02,6.550000e-01,5.854272e-01,-5.201394e+01,disgust
2.105544e+01,1.535103e-01,1.749260e+01,2.086930e+01,2.404004e+01,6.547445e+00,1.586454e+02,6.921654e+01,3.975489e+01,4.455386e+00,6.752936e-02,1.168720e+00,1.067878e-02,3.987794e-02,1.119713e-01,1.012925e-01,2.313391e+00,1.507957e+00,1.647533e+00,1.351123e+00,1.720064e-02,1.571282e+00,1.424277e+01,1.140687e+00,2.132560e-01,5.437630e+01,1.015171e+01,1.005704e+00,4.488097e+00,2.283128e+00,2.335794e-02,8.822037e-01,1.310821e+00,6.083322e-01,9.811828e-01,1.924656e+00,2.046623e-01,2.395816e+01,1.864663e+01,3.402713e-01,8.446372e+02,3.067756e-01,1.195650e+03,2.816941e-01,-1.748384e+02,-3.532444e-01,1.831398e+03,1.185296e-01,9.403394e+02,2.843005e-01,-1.737069e+02,-3.582449e-01,2.852150e+03,7.756600e-02,7.822101e+02,3.540117e-01,-1.747590e+02,-3.426248e-01,-1.086392e+01,-6.029655e-01,1.656102e+01,4.058084e-01,8.828878e-02,3.494603e-01,-1.369515e-02,-9.571122e-01,6.102477e-02,7.131426e-01,3.109445e+01,3.781830e-01,-5.924484e+00,-2.218856e+00,1.676554e+01,7.640437e-01,8.800066e-01,1.197302e+01,-5.380889e+00,1.304664e+01,5.125173e-02,2.591707e-03,1.057533e-02,2.654867e+00,1.796407e+00,6.500000e-02,2.217356e-02,3.487500e-01,4.048283e-01,-5.630935e+01,disgust
2.424537e+01,2.886977e-01,2.167810e+01,2.335970e+01,2.448801e+01,2.809902e+00,8.322290e+01,1.719985e+01,1.612631e+01,4.365839e+01,1.072599e-01,1.256743e+00,4.439227e-03,1.493450e-02,2.384162e-01,2.339769e-01,2.549936e+00,1.309687e+00,2.514501e+00,1.998398e+00,3.130522e-02,1.376669e+00,1.318651e+01,1.453744e+00,5.435417e+00,2.054751e+00,9.654180e+00,1.263933e+00,9.960444e+00,9.558266e-01,1.997062e-02,9.646385e-01,1.373763e+00,6.563143e-01,2.413779e+00,1.463081e+00,4.496736e+00,1.073313e+00,2.044152e+01,5.223288e-01,7.067081e+02,3.949762e-01,1.297289e+03,1.627657e-01,-1.328559e+02,-6.808213e-01,1.707294e+03,1.573547e-01,9.780549e+02,2.655658e-01,-1.324994e+02,-6.579496e-01,2.680819e+03,1.385993e-01,8.633623e+02,2.911948e-01,-1.339292e+02,-6.370527e-01,-1.204927e+01,-7.685261e-01,1.815709e+01,5.613611e-01,6.124375e-02,6.413627e-01,-9.464210e-03,-1.203363e+00,7.431445e-02,5.146559e-01,3.090070e+01,5.981086e-01,2.325099e+00,6.484190e+00,1.596976e+01,9.864188e-01,1.195131e+01,8.485945e-01,-6.443632e+00,1.565366e+01,4.783506e-02,1.355908e-02,8.742449e-03,2.431611e+00,9.259259e-01,3.900000e-01,3.115552e-01,6.633334e-01,4.196295e-01,-4.960915e+01,happy
2.196817e+01,9.862385e-02,1.956778e+01,2.185206e+01,2.411666e+01,4.548882e+00,1.157338e+02,1.365432e+02,2.412824e+01,1.155799e+01,7.003653e-02,1.135347e+00,1.499877e-02,2.360854e-02,1.223650e-01,1.073662e-01,1.373446e+00,7.249562e-01,1.462908e+00,1.121657e+00,1.554984e-02,1.354386e+00,9.616046e+00,1.735997e+00,5.033169e+00,2.548130e+00,1.596907e+01,7.179096e-01,6.827144e+00,1.062392e+00,2.751012e-02,8.616186e-01,1.086933e+00,8.143500e-01,3.601974e+00,7.603369e-01,6.145813e+00,8.614968e-01,2.586820e+01,3.158674e-01,5.889310e+02,4.816546e-01,1.227374e+03,2.067852e-01,-1.525078e+02,-5.204610e-01,1.690865e+03,1.342938e-01,9.516060e+02,5.254382e-01,-1.541512e+02,-4.866332e-01,2.723083e+03,9.387150e-02,9.436729e+02,5.395405e-01,-1.550797e+02,-4.742234e-01,-1.532652e+01,-5.139183e-01,2.188358e+01,4.584176e-01,3.362290e-02,1.063172e+00,-1.259721e-02,-6.427537e-01,4.185735e-02,4.841884e-01,2.715181e+01,4.773628e-01,1.013622e+01,1.632451e+00,2.603762e+01,4.664663e-01,7.107013e+00,1.409436e+00,-3.425905e+00,1.095244e+01,2.334715e-02,3.486828e-03,6.495760e-03,2.108434e+00,1.543210e+00,1.640000e-01,1.184230e-01,3.850000e-01,4.526496e-01,-5.442993e+01,calm
2.158541e+01,6.006917e-02,2.021369e+01,2.162408e+01,2.294760e+01,2.733910e+00,9.378955e+01,1.385810e+02,2.765509e+01,1.553290e+01,6.974396e-02,1.228360e+00,1.033966e-03,1.619061e-02,1.423010e-01,1.412670e-01,1.210760e+00,8.901021e-01,1.365304e+00,1.018086e+00,1.756274e-02,1.400085e+00,1.515761e+01,1.225760e+00,1.078625e+01,1.049934e+00,1.104210e+01,9.429488e-01,7.814537e+00,1.163735e+00,2.014496e-02,8.969540e-01,1.215459e+00,9.569584e-01,3.976756e+00,5.730792e-01,3.516567e+00,8.739061e-01,2.508359e+01,3.055197e-01,5.662736e+02,4.131702e-01,1.343098e+03,1.915863e-01,-1.395884e+02,-6.223391e-01,1.559985e+03,1.502845e-01,1.041698e+03,2.822455e-01,-1.438017e+02,-5.611094e-01,2.585481e+03,1.507655e-01,8.363958e+02,3.613571e-01,-1.451637e+02,-5.430412e-01,-1.750216e+01,-4.041734e-01,2.402918e+01,3.990398e-01,3.943218e-02,8.381435e-01,-1.335521e-02,-7.620282e-01,3.674212e-02,5.006277e-01,3.382565e+01,3.904881e-01,9.194218e+00,1.394532e+00,1.713347e+01,5.854722e-01,8.877399e+00,9.841973e-01,-1.151783e+01,2.092147e+01,5.045727e-02,1.255596e-02,1.278373e-02,1.933702e+00,1.120448e+00,2.775000e-01,2.080114e-01,4.740000e-01,4.398454e-01,-5.389869e+01,calm
2.999705e+01,2.634380e-01,2.780298e+01,3.003555e+01,3.115642e+01,3.353445e+00,2.649287e+02,1.025050e+02,5.754573e+01,4.174410e+01,8.115420e-02,9.799296e-01,1.125111e-02,4.708309e-02,1.537939e-01,1.425428e-01,1.883249e+00,1.007838e+00,1.433003e+00,9.095080e-01,2.314019e-02,1.267317e+00,1.331222e+01,1.408956e+00,7.694545e+00,1.478805e+00,1.346800e+01,7.532926e-01,1.013216e+01,9.066088e-01,7.979266e-02,2.026077e+00,1.385748e+00,5.429342e-01,4.562420e+00,1.061628e+00,4.624496e+00,1.421812e+00,2.355898e+01,5.119589e-01,6.826919e+02,3.661867e-01,1.272117e+03,2.106844e-01,-1.385842e+02,-6.277673e-01,1.757390e+03,1.656392e-01,9.972817e+02,3.503728e-01,-1.387039e+02,-5.974758e-01,2.807147e+03,1.133624e-01,8.311365e+02,3.616073e-01,-1.397975e+02,-5.832896e-01,-1.588087e+01,-6.767094e-01,2.339441e+01,5.297450e-01,7.745130e-02,5.085151e-01,-1.095541e-02,-1.333753e+00,5.259920e-02,5.379301e-01,3.025296e+01,5.982366e-01,8.217255e+00,1.542775e+00,2.200780e+01,4.045821e-01,8.115919e+00,1.527325e+00,-5.235943e+00,1.499652e+01,3.725022e-02,9.683447e-03,8.245529e-03,3.591160e+00,1.680672e+00,1.933333e-01,1.423220e-01,3.783333e-01,4.342970e-01,-5.353074e+01,sad
2.253391e+01,1.043023e-01,2.034552e+01,2.252535e+01,2.361209e+01,3.266567e+00,4.704624e+01,1.149130e+01,1.075982e+01,3.034638e+01,8.406540e-02,1.178940e+00,9.661879e-03,1.349157e-02,1.736805e-01,1.640186e-01,2.000079e+00,1.204551e+00,2.280848e+00,1.617662e+00,2.418786e-02,1.214794e+00,1.461271e+01,1.270884e+00,9.730288e+00,1.015086e+00,1.476295e+01,7.141776e-01,8.786589e+00,1.248742e+00,5.259408e-02,1.616191e+00,1.379090e+00,5.327045e-01,2.122599e+00,1.201322e+00,3.553594e+00,1.172156e+00,2.362861e+01,3.214121e-01,6.692957e+02,4.128956e-01,1.296864e+03,2.200572e-01,-1.453755e+02,-5.887779e-01,1.669081e+03,1.706267e-01,9.927582e+02,2.376184e-01,-1.455367e+02,-5.688355e-01,2.658998e+03,1.306845e-01,9.034923e+02,5.078919e-01,-1.471707e+02,-5.459967e-01,-1.490742e+01,-4.597095e-01,2.058995e+01,3.311324e-01,4.863246e-02,7.022386e-01,-1.486644e-02,-9.729316e-01,5.819898e-02,4.237638e-01,3.478067e+01,3.542005e-01,9.745142e-01,1.248215e+01,1.969544e+01,6.903784e-01,5.060993e+00,2.950647e+00,-1.219531e+01,2.133314e+01,-1.275317e-02,6.801529e-03,1.012631e-02,2.339181e+00,1.186944e+00,2.425000e-01,1.826711e-01,4.620000e-01,4.409263e-01,-5.276556e+01,surprised
2.362786e+01,1.900465e-01,1.916913e+01,2.415090e+01,2.688443e+01,7.715294e+00,1.466853e+02,1.196961e+02,5.187113e+01,1.228594e+01,9.294235e-02,1.410607e+00,7.468295e-03,1.418133e-02,1.655302e-01,1.580619e-01,2.542295e+00,1.749261e+00,2.390273e+00,1.670425e+00,3.219155e-02,1.534092e+00,1.234969e+01,1.539608e+00,9.582627e+00,1.215850e+00,1.090950e+01,9.081060e-01,6.861549e+00,1.303478e+00,5.161323e-02,1.436072e+00,1.440530e+00,4.714683e-01,1.768704e+00,1.972454e+00,7.142801e+00,1.833737e+00,2.362177e+01,3.654698e-01,6.776497e+02,4.291425e-01,1.276832e+03,1.954239e-01,-1.442247e+02,-5.927769e-01,1.742767e+03,1.751313e-01,1.065821e+03,3.732767e-01,-1.459931e+02,-5.569856e-01,2.689134e+03,1.332389e-01,9.829481e+02,4.239331e-01,-1.469674e+02,-5.434850e-01,-1.406599e+01,-6.813684e-01,2.034208e+01,5.120642e-01,6.883229e-02,4.072902e-01,-1.272355e-02,-1.141500e+00,8.416972e-02,6.078210e-01,3.212696e+01,5.008383e-01,3.947069e+00,3.748538e+00,1.705615e+01,6.888329e-01,5.644774e+00,2.233639e+00,-8.914386e+00,1.790553e+01,4.341425e-02,1.114478e-02,1.288335e-02,2.654867e+00,1.506024e+00,1.900000e-01,1.285301e-01,3.766667e-01,4.138706e-01,-5.027407e+01,surprised
2.083006e+01,8.267783e-02,1.967012e+01,2.033224e+01,2.276059e+01,3.090466e+00,3.728189e+01,0.000000e+00,-1.754837e+00,3.076682e+01,3.284260e-02,1.116717e+00,6.981696e-03,1.177449e-02,5.425466e-02,4.727297e-02,1.064647e+00,1.052377e+00,7.947944e-01,6.366637e-01,7.636078e-03,1.355073e+00,1.194100e+01,1.190580e+00,8.011151e+00,9.530756e-01,1.181145e+01,8.893400e-01,9.579439e+00,8.889201e-01,5.296628e-02,5.081993e-01,2.312600e+00,6.604766e-01,9.100612e-01,2.601616e+00,4.274664e+00,5.288066e-01,2.333574e+01,2.170282e-01,6.521483e+02,4.353493e-01,1.307763e+03,2.727505e-01,-1.902058e+02,-2.136898e-01,1.658099e+03,1.367641e-01,1.090380e+03,4.192185e-01,-1.904609e+02,-2.082318e-01,2.709812e+03,1.310508e-01,7.684127e+02,1.961775e-01,-1.909788e+02,-1.976262e-01,-1.289621e+01,-1.945307e-01,1.884543e+01,1.367415e-01,5.052155e-02,4.164024e-01,-3.363983e-03,-2.730252e+00,3.304742e-02,2.348341e-01,2.783336e+01,3.326891e-01,5.942086e+00,1.611840e+00,2.418951e+01,5.526049e-01,1.452533e+01,8.958896e-01,-9.247363e+00,1.797576e+01,2.258068e-02,6.744095e-03,6.342823e-03,3.076923e+00,9.375001e-01,5.000000e-02,8.164966e-03,7.450000e-01,7.016231e-01,-6.368984e+01,sad
2.327903e+01,9.547146e-02,2.161970e+01,2.352010e+01,2.529849e+01,3.678795e+00,2.397136e+02,1.092768e+02,3.532598e+01,2.020469e+01,1.145587e-01,1.325711e+00,6.120528e-03,1.924725e-02,2.191829e-01,2.130624e-01,4.190183e+00,3.358900e+00,3.381829e+00,2.719444e+00,3.574230e-02,1.569829e+00,1.328248e+01,1.175085e+00,3.869435e+00,2.643476e+00,1.248949e+01,1.002870e+00,1.107756e+01,9.964957e-01,3.306412e-02,1.110161e+00,1.285095e+00,6.948761e-01,2.480968e+00,1.293291e+00,4.955696e+00,1.257251e+00,2.197598e+01,3.592336e-01,8.190477e+02,2.997838e-01,1.100232e+03,2.994232e-01,-1.468842e+02,-5.609497e-01,1.885326e+03,1.148763e-01,9.268521e+02,2.736259e-01,-1.482533e+02,-5.406433e-01,2.819777e+03,9.530396e-02,9.526489e+02,3.842154e-01,-1.492846e+02,-5.261198e-01,-1.258955e+01,-6.788540e-01,1.787675e+01,4.118127e-01,3.808021e-02,1.193762e+00,-9.967182e-03,-1.699825e+00,9.207024e-02,7.850640e-01,2.967336e+01,5.030516e-01,-1.090156e-01,-1.205814e+02,2.312528e+01,5.708658e-01,1.155891e+01,1.147037e+00,-9.655003e+00,2.083238e+01,3.099731e-02,1.294808e-02,1.699149e-02,2.247191e+00,1.709402e+00,1.583333e-01,7.966945e-02,3.471428e-01,4.275750e-01,-4.910939e+01,angry
2.335498e+01,1.735883e-01,2.005036e+01,2.327706e+01,2.556684e+01,5.516479e+00,2.045487e+02,1.619022e+02,2.222598e+01,8.537397e+00,1.058379e-01,1.289179e+00,4.432264e-03,1.557682e-02,2.477141e-01,2.432819e-01,2.472620e+00,1.703012e+00,2.785861e+00,1.711825e+00,3.550531e-02,1.363240e+00,1.161361e+01,1.773251e+00,7.953277e+00,1.567594e+00,1.314063e+01,9.635102e-01,6.438582e+00,1.449930e+00,3.656888e-02,1.811657e+00,1.648889e+00,7.084066e-01,1.820946e+00,2.025694e+00,6.665030e+00,1.873489e+00,2.329398e+01,4.022382e-01,8.328868e+02,3.820342e-01,1.249353e+03,1.919174e-01,-1.388048e+02,-6.315643e-01,1.819864e+03,1.612393e-01,9.479197e+02,2.875476e-01,-1.406495e+02,-5.991120e-01,2.824792e+03,1.334570e-01,1.033343e+03,4.760774e-01,-1.419131e+02,-5.818771e-01,-1.366112e+01,-7.418168e-01,1.861698e+01,5.865026e-01,6.727128e-02,4.178620e-01,-1.448073e-02,-1.120740e+00,8.549576e-02,4.862421e-01,3.216854e+01,5.119205e-01,2.471981e+00,6.584371e+00,2.221185e+01,6.694216e-01,4.127386e+00,2.991734e+00,-4.825953e+00,1.300957e+01,3.141678e-02,1.098140e-02,1.205157e-02,2.631579e+00,1.186944e+00,2.675000e-01,1.063896e-01,4.420000e-01,4.176793e-01,-4.962681e+01,surprised
2.576355e+01,9.516609e-02,2.437780e+01,2.606244e+01,2.740874e+01,3.030945e+00,7.774799e+01,6.308491e+01,3.401230e+01,1.014590e+01,1.921629e-01,1.185193e+00,1.097918e-02,1.925131e-02,4.266180e-01,4.156388e-01,3.965183e+00,2.236542e+00,4.803449e+00,2.912961e+00,6.190220e-02,1.296411e+00,1.223232e+01,1.551075e+00,1.898468e+00,6.427377e+00,1.465900e+01,7.123947e-01,1.084501e+01,7.916173e-01,4.576274e-02,1.666497e+00,1.431663e+00,7.103328e-01,3.529457e+00,9.486784e-01,2.544173e+00,2.331010e+00,1.764704e+01,3.557177e-01,9.300485e+02,2.298292e-01,1.111001e+03,2.715838e-01,-1.310047e+02,-6.890540e-01,1.919461e+03,1.084839e-01,9.162208e+02,2.880805e-01,-1.313110e+02,-6.840250e-01,2.924514e+03,7.928909e-02,7.900361e+02,3.140189e-01,-1.323141e+02,-6.690180e-01,-9.428670e+00,-7.402333e-01,1.506594e+01,4.686127e-01,8.229770e-02,5.631390e-01,-8.935476e-03,-1.800421e+00,1.413463e-01,4.936315e-01,2.960056e+01,5.190755e-01,-5.708630e+00,-2.252852e+00,2.164673e+01,5.559257e-01,9.224558e+00,1.188183e+00,-6.048778e+00,1.560684e+01,8.619456e-03,1.270949e-02,1.752794e-02,1.988636e+00,1.152738e+00,3.075000e-01,1.639169e-01,4.300000e-01,4.225162e-01,-4.402504e+01,angry
2.095315e+01,4.449202e-02,2.012797e+01,2.070663e+01,2.175245e+01,1.624483e+00,1.389521e+02,9.776302e+01,1.586534e+01,9.722582e+00,4.574293e-02,1.199964e+00,3.952553e-03,1.233580e-02,9.843168e-02,9.447913e-02,1.155134e+00,6.444893e-01,9.485208e-01,4.283274e-01,1.075286e-02,1.455047e+00,7.645110e+00,2.048805e+00,1.016693e+01,6.887403e-01,1.223596e+01,1.020054e+00,6.617770e+00,1.364212e+00,3.392990e-02,7.305781e-01,1.329696e+00,7.362135e-01,3.584066e+00,4.368880e-01,-2.471339e+00,-1.895545e+00,2.026581e+01,2.452482e-01,5.565717e+02,4.416611e-01,1.215616e+03,2.604988e-01,-1.655312e+02,-4.139219e-01,1.608265e+03,1.660773e-01,1.031086e+03,4.964202e-01,-1.673387e+02,-3.824842e-01,2.653882e+03,1.247651e-01,8.696293e+02,5.502419e-01,-1.681811e+02,-3.714436e-01,-1.795269e+01,-3.769055e-01,2.595386e+01,3.209324e-01,2.104070e-02,1.392241e+00,-8.916941e-03,-9.901053e-01,2.859609e-02,4.609876e-01,2.753167e+01,4.025660e-01,1.281546e+01,5.478626e-01,2.457012e+01,4.746359e-01,8.239744e+00,1.587151e+00,-5.166842e+00,1.387128e+01,3.922530e-02,9.700678e-03,6.983125e-03,2.564103e+00,2.302632e+00,7.428571e-02,5.627918e-02,3.371429e-01,3.921994e-01,-5.886617e+01,fearful
2.267682e+01,1.008717e-01,2.070822e+01,2.233677e+01,2.448494e+01,3.776716e+00,2.780116e+02,1.993320e+02,3.239345e+01,1.110740e+01,5.669970e-02,1.328102e+00,1.470176e-03,1.215407e-02,1.011883e-01,9.971816e-02,1.955552e+00,1.186604e+00,1.959551e+00,1.156111e+00,1.459395e-02,1.439374e+00,1.435056e+01,1.150627e+00,5.855691e+00,1.601703e+00,1.138616e+01,1.126357e+00,5.692038e+00,1.480134e+00,2.612400e-02,8.129203e-01,1.458615e+00,6.738106e-01,3.527706e+00,7.136648e-01,4.398648e+00,1.084422e+00,2.514190e+01,3.368829e-01,6.275175e+02,5.172137e-01,1.359587e+03,2.329835e-01,-1.645831e+02,-4.398509e-01,1.592528e+03,1.898350e-01,1.047654e+03,3.846387e-01,-1.657410e+02,-4.157855e-01,2.595367e+03,1.540223e-01,9.035085e+02,3.121646e-01,-1.668632e+02,-3.996984e-01,-1.512845e+01,-4.422896e-01,2.263081e+01,4.117958e-01,5.146785e-02,5.535588e-01,-1.645319e-02,-6.262085e-01,4.323670e-02,4.235828e-01,3.250339e+01,4.001760e-01,5.770535e+00,2.585130e+00,2.267145e+01,7.303550e-01,4.344646e+00,2.202989e+00,-8.975198e+00,1.783511e+01,5.853098e-02,8.479280e-03,1.001718e-02,2.409639e+00,1.538462e+00,1.160000e-01,6.916647e-02,4.266667e-01,4.561310e-01,-5.551725e+01,surprised
2.313219e+01,4.305027e-01,1.912091e+01,1.982257e+01,2.282650e+01,3.705582e+00,-7.597596e+00,0.000000e+00,2.140495e+01,0.000000e+00,4.289282e-02,1.237599e+00,2.962070e-03,1.277564e-02,8.769208e-02,8.473001e-02,1.378405e+00,1.421576e+00,1.105380e+00,8.865337e-01,9.804219e-03,1.439170e+00,8.801427e+00,1.528451e+00,6.487434e+00,1.215603e+00,1.060933e+01,1.054437e+00,8.865536e+00,1.121783e+00,3.018513e-02,6.006102e-01,1.277257e+00,5.357926e-01,2.510094e+00,5.562586e-01,2.953331e+00,1.886638e+00,2.081770e+01,4.704759e-01,7.288640e+02,3.230774e-01,1.142975e+03,2.232266e-01,-1.854530e+02,-2.553775e-01,1.708480e+03,1.508928e-01,8.911862e+02,2.688484e-01,-1.846125e+02,-2.549967e-01,2.797434e+03,1.307860e-01,7.034511e+02,2.731268e-01,-1.853531e+02,-2.421152e-01,-1.103617e+01,-5.616324e-01,1.725527e+01,4.588270e-01,2.305444e-02,1.102579e+00,-9.106045e-03,-1.058620e+00,3.165327e-02,2.621974e-01,2.537101e+01,5.175978e-01,5.526515e+00,1.204223e+00,1.483498e+01,9.342574e-01,9.497547e+00,1.195219e+00,-6.038466e+00,1.361349e+01,4.653365e-02,9.774485e-03,8.859747e-03,2.222222e+00,1.290323e+00,5.500000e-02,1.118034e-02,4.600000e-01,4.034022e-01,-6.141109e+01,fearful
2.043561e+01,4.765351e-02,1.966169e+01,2.026917e+01,2.152932e+01,1.867630e+00,2.005610e+01,0.000000e+00,2.411037e+00,1.486381e+01,3.267460e-02,1.063130e+00,4.371827e-03,1.639327e-02,5.261004e-02,4.823821e-02,9.370593e-01,6.706336e-01,7.968107e-01,5.536661e-01,8.159117e-03,1.324443e+00,1.102927e+01,1.307605e+00,1.176134e+01,8.756786e-01,1.170591e+01,8.702888e-01,9.662628e+00,8.761708e-01,3.904109e-02,5.356739e-01,1.691141e+00,7.448962e-01,2.675778e+00,4.277241e-01,-4.271139e+00,-1.214118e+00,2.058127e+01,2.965184e-01,4.879708e+02,3.321625e-01,1.119109e+03,1.477616e-01,-1.874072e+02,-2.473477e-01,1.554979e+03,1.076683e-01,9.263428e+02,5.892560e-01,-1.887322e+02,-2.212343e-01,2.498097e+03,9.116771e-02,1.240913e+03,3.059753e-01,-1.890273e+02,-2.155066e-01,-1.813111e+01,-2.705245e-01,2.433420e+01,2.492584e-01,2.875131e-02,1.018347e+00,-1.258669e-02,-7.143560e-01,3.217496e-02,3.259161e-01,2.598627e+01,4.354238e-01,1.822245e+01,4.707828e-01,2.244549e+01,3.404322e-01,1.284268e+01,8.360481e-01,-1.162284e+01,2.040724e+01,1.299987e-02,4.943493e-03,6.818801e-03,3.313253e+00,9.202454e-01,6.666666e-02,2.494438e-02,7.475000e-01,6.998348e-01,-6.161973e+01,calm
2.696980e+01,1.007494e-01,2.538536e+01,2.685777e+01,2.869241e+01,3.307043e+00,8.088945e+01,2.613576e+01,2.099139e+01,2.215123e+01,2.503192e-01,1.132088e+00,1.310121e-02,5.213118e-02,5.697550e-01,5.566538e-01,4.634650e+00,2.748052e+00,5.153611e+00,2.645778e+00,7.661723e-02,1.208670e+00,1.543352e+01,1.209278e+00,-2.277058e-01,-6.340131e+01,1.083871e+01,1.175328e+00,8.623683e+00,1.140026e+00,2.509359e-02,1.705160e+00,1.142363e+00,8.885077e-01,4.492768e+00,9.358985e-01,1.108925e+00,6.599260e+00,1.603168e+01,5.230895e-01,8.964678e+02,2.060660e-01,1.098949e+03,2.577204e-01,-1.236732e+02,-7.523332e-01,1.845611e+03,9.566564e-02,9.923003e+02,3.433762e-01,-1.226167e+02,-7.631214e-01,2.852466e+03,6.717796e-02,7.076613e+02,2.674574e-01,-1.240710e+02,-7.402884e-01,-9.319323e+00,-7.550564e-01,1.589763e+01,4.612036e-01,8.192194e-02,5.693988e-01,-7.911700e-03,-1.983249e+00,1.627541e-01,4.673175e-01,3.186921e+01,4.382663e-01,-1.020259e+01,-1.368306e+00,1.965099e+01,6.802639e-01,8.296445e+00,1.742550e+00,-6.461574e+00,1.766240e+01,1.463878e-03,1.086940e-02,1.951573e-02,2.150538e+00,8.174387e-01,4.866667e-01,4.120140e-01,5.350000e-01,4.221670e-01,-4.055665e+01,angry
2.637409e+01,4.557431e-02,2.528519e+01,2.630778e+01,2.777268e+01,2.487488e+00,8.985708e+01,1.159249e+02,2.264115e+01,1.780230e+01,9.516600e-02,1.253305e+00,1.043099e-02,2.394623e-02,1.951538e-01,1.847228e-01,3.058557e+00,1.690329e+00,2.126040e+00,8.711888e-01,2.868654e-02,1.473894e+00,8.321836e+00,1.503215e+00,5.890432e+00,1.696960e+00,1.445682e+01,6.651824e-01,1.080499e+01,8.966403e-01,3.701898e-02,6.802533e-01,1.309284e+00,5.950660e-01,3.787570e+00,5.967309e-01,2.830716e+00,2.069277e+00,1.760999e+01,4.291171e-01,7.061718e+02,3.500170e-01,1.251934e+03,2.865912e-01,-1.568212e+02,-4.833020e-01,1.839033e+03,1.266128e-01,8.459782e+02,3.573259e-01,-1.568074e+02,-4.657494e-01,2.802949e+03,8.505576e-02,9.234005e+02,2.279508e-01,-1.569221e+02,-4.644670e-01,-1.291780e+01,-6.055031e-01,1.813610e+01,4.823931e-01,1.347270e-02,3.114867e+00,-1.108701e-02,-1.114404e+00,8.034038e-02,4.981588e-01,2.182183e+01,5.435174e-01,7.806969e+00,1.244532e+00,2.464578e+01,3.320791e-01,9.449251e+00,1.321069e+00,-4.393984e+00,1.200633e+01,2.574621e-02,1.095262e-02,1.202885e-02,2.461539e+00,1.875000e+00,1.233333e-01,8.478732e-02,3.328571e-01,4.205681e-01,-5.165404e+01,fearful
2.279018e+01,1.302860e-01,1.901601e+01,2.390105e+01,2.560108e+01,6.585072e+00,1.221480e+02,1.000977e+02,2.510537e+01,1.324570e+01,9.932173e-02,1.162878e+00,5.685979e-03,4.774414e-02,1.904902e-01,1.848042e-01,9.016718e-01,6.240666e-01,1.703576e+00,1.360191e+00,2.381663e-02,1.282356e+00,1.205313e+01,1.418117e+00,7.652311e+00,1.643750e+00,1.201867e+01,1.051636e+00,2.264686e+00,4.828630e+00,2.111782e-02,8.423325e-01,1.405002e+00,8.574640e-01,4.356339e+00,5.291168e-01,6.384501e+00,8.813107e-01,2.329404e+01,2.546265e-01,6.162385e+02,3.757095e-01,1.334235e+03,1.443500e-01,-1.423434e+02,-5.986403e-01,1.739393e+03,1.443282e-01,9.662754e+02,3.759063e-01,-1.453439e+02,-5.479616e-01,2.740138e+03,1.008093e-01,9.915595e+02,4.526953e-01,-1.459720e+02,-5.393887e-01,-1.571468e+01,-4.453849e-01,2.278760e+01,3.800838e-01,4.366617e-02,1.020901e+00,-1.945168e-02,-5.568382e-01,5.282752e-02,6.003487e-01,2.970183e+01,4.453623e-01,7.846743e+00,1.639894e+00,2.080756e+01,4.879957e-01,-2.118762e+00,-6.497585e+00,-4.414858e+00,1.100948e+01,3.046052e-02,3.651687e-03,1.112601e-02,1.734104e+00,1.466276e+00,2.060000e-01,1.295531e-01,3.783333e-01,4.265527e-01,-5.047844e+01,calm
